ordem;percentil;distancia_sexto_vizinho;distancia_geometrica_normalizada;eh_joelho
2274;22.732273227322732;0.07957149948970685;0.1851323770457524;False
2275;22.742274227422744;0.079589954948649;0.18521867644389797;False
2276;22.752275227522752;0.07961308445711394;0.18530150347991317;False
2277;22.762276227622763;0.07961650523625004;0.1853989721762329;False
2278;22.772277227722775;0.07962139683752073;0.18549534819540922;False
2279;22.782278227822783;0.07964459903219133;0.18557812123267522;False
2280;22.792279227922794;0.07965108951430637;0.18567330943959842;False
2281;22.802280228022802;0.0796568378789258;0.18576904896731433;False
2282;22.812281228122814;0.07966820053873785;0.18586061762223127;False
2283;22.822282228222825;0.07967723912525697;0.18595391283653773;False
2284;22.832283228322833;0.07968486080774477;0.18604826067210478;False
2285;22.842284228422844;0.0797234562061733;0.186119598062929;False
2286;22.852285228522852;0.07972436376416313;0.18621893383701307;False
2287;22.862286228622864;0.07972677729961664;0.18631715081697903;False
2288;22.872287228722872;0.07974047414399443;0.18640698540081865;False
2289;22.882288228822883;0.07976715476699849;0.18648717430568312;False
2290;22.892289228922895;0.07976986069843577;0.18658517406400085;False
2291;22.902290229022903;0.07977970149226003;0.18667787331665703;False
2292;22.912291229122914;0.0797820835395482;0.18677611368925334;False
2293;22.922292229222922;0.07978763444695644;0.18687199990838516;False
2294;22.932293229322934;0.07980370373771847;0.18696007199635462;False
2295;22.94229422942294;0.07980885989487926;0.18705625147635227;False
2296;22.95229522952295;0.07982511741938111;0.18714418372504388;False
2297;22.96229622962296;0.0798444372616932;0.18722984097079778;False
2298;22.972297229722972;0.07985237307278303;0.18732395543950459;False
2299;22.98229822982298;0.07985502333588657;0.18742199655395536;False
2300;22.992299229922992;0.07986666235314739;0.18751335990228862;False
2301;23.002300230023;0.07986666235314739;0.18761336990328872;False
2302;23.01230123012301;0.0798684101105296;0.18771208149131363;False
2303;23.022302230223023;0.07987157600408676;0.18780973954271563;False
2304;23.03230323032303;0.07987671656571746;0.18790593060866845;False
2305;23.042304230423042;0.07988934530398141;0.18799655869099433;False
2306;23.05230523052305;0.07990953952827176;0.18808156635636744;False
2307;23.06230623062306;0.07991617981157953;0.18817664327564038;False
2308;23.072307230723073;0.07995224360007322;0.1882498614053022;False
2309;23.08230823082308;0.0799580524247057;0.18834555601713548;False
2310;23.092309230923092;0.07997110915535613;0.18843586614293403;False
2311;23.1023102310231;0.0799892554697221;0.1885223952052956;False
2312;23.112311231123112;0.07999862226478621;0.18861544659271984;False
2313;23.122312231223123;0.08000440393136216;0.18871116138033572;False
2314;23.13231323132313;0.08001667845785472;0.18880205260740046;False
2315;23.142314231423143;0.08003339691146269;0.18888964243080003;False
2316;23.15231523152315;0.08005019537402239;0.18897717281536552;False
2317;23.162316231623162;0.08008711689128707;0.18904975373635255;False
2318;23.17231723172317;0.08009809910766243;0.1891416050235728;False
2319;23.18231823182318;0.08011150430336637;0.18923165627388236;False
2320;23.192319231923193;0.0801133748591489;0.1893302766346935;False
2321;23.2023202320232;0.08011717780667077;0.18942746141724132;False
2322;23.212321232123212;0.08014596315575394;0.18950608671626543;False
2323;23.22232223222322;0.08015878893551741;0.18959656841600855;False
2324;23.232323232323232;0.08019064622726053;0.18967291156177196;False
2325;23.242324232423243;0.08021848968634965;0.1897522365930369;False
2326;23.25232523252325;0.08021848968634965;0.189852246594037;False
2327;23.262326232623263;0.08022876680763617;0.18994462169801887;False
2328;23.27232723272327;0.08022982677660796;0.19004384424563425;False
2329;23.282328232823282;0.08024482184473244;0.1901327143760695;False
2330;23.292329232923294;0.08024531635546295;0.1902323570039116;False
2331;23.3023302330233;0.08024597949769732;0.19033187435502205;False
2332;23.312331233123313;0.08024804870320996;0.19043034713849225;False
2333;23.32233223322332;0.08027168523447496;0.19051279750610428;False
2334;23.332333233323332;0.08027224315650179;0.19061239302554867;False
2335;23.342334233423344;0.08027422859719761;0.19071092803809375;False
2336;23.352335233523352;0.08028151298766129;0.19080552644868054;False
2337;23.362336233623363;0.08028879182745105;0.19090012898287573;False
2338;23.37233723372337;0.08028879182745105;0.19100013898387583;False
2339;23.382338233823383;0.08029410908985256;0.19109619877842;False
2340;23.392339233923394;0.08030887332692604;0.19118524039377338;False
2341;23.402340234023402;0.0803108139877219;0.19128380867340905;False
2342;23.412341234123414;0.08031111984429277;0.19138359145285985;False
2343;23.42234223422342;0.08031337592496056;0.1914819254063479;False
2344;23.432343234323433;0.08034763965326519;0.19155648080486032;False
2345;23.442344234423445;0.08035412947364097;0.19165166950339116;False
2346;23.452345234523452;0.08040955222145002;0.19171050581769516;False
2347;23.462346234623464;0.08041101259473377;0.1918094309040272;False
2348;23.472347234723472;0.08041885021675838;0.19190361831761615;False
2349;23.482348234823483;0.08043371597323827;0.19199258451396925;False
2350;23.492349234923495;0.080438147161368;0.1920893025751259;False
2351;23.502350235023503;0.08050611340735435;0.19213882029581197;False
2352;23.512351235123514;0.08051003480375866;0.19223591708241283;False
2353;23.522352235223522;0.08051807954104814;0.19232995062959563;False
2354;23.532353235323534;0.08052591390910767;0.19242414046056272;False
2355;23.54235423542354;0.08052920786637414;0.1925217033731408;False
2356;23.552355235523553;0.08057054786611605;0.19259100179334282;False
2357;23.562356235623565;0.0805890000027974;0.1926773036596036;False
2358;23.572357235723572;0.08058987736949909;0.19277666186286502;False
2359;23.582358235823584;0.08059227036020983;0.19287489410556757;False
2360;23.592359235923592;0.08060248501812317;0.19296731561373293;False
2361;23.602360236023603;0.08062923935378422;0.19304744975729513;False
2362;23.612361236123615;0.08064432004595319;0.19313625627743092;False
2363;23.622362236223623;0.08064669334882693;0.19323450314627283;False
2364;23.632363236323634;0.08068983593466328;0.19330246242112337;False
2365;23.642364236423642;0.08069701160030088;0.19339714160363325;False
2366;23.652365236523654;0.0807005959577015;0.1934944887772844;False
2367;23.662366236623665;0.08072390668424097;0.19357718118597564;False
2368;23.672367236723673;0.0807713458792762;0.19364194849997973;False
2369;23.682368236823685;0.08078969438095615;0.19372832735692114;False
2370;23.692369236923692;0.08082189911131865;0.19380441238973586;False
2371;23.7023702370237;0.0808308643743878;0.19389776207620177;False
2372;23.712371237123712;0.08083412410753667;0.19399535041395546;False
2373;23.72237223722372;0.08083797954768861;0.19409249619960778;False
2374;23.73237323732373;0.08084613221428938;0.1941864495658572;False
2375;23.742374237423743;0.08086596114902718;0.19427172860567826;False
2376;23.75237523752375;0.08087317219887623;0.1943663815011762;False
2377;23.762376237623762;0.08087586082643305;0.19446439411458646;False
2378;23.77237723772377;0.08089713619601048;0.19454859859464158;False
2379;23.78237823782378;0.08093839088432322;0.19461796039290036;False
2380;23.792379237923793;0.08095092260133777;0.19470866055253536;False
2381;23.8023802380238;0.08098119618924733;0.1947861802355157;False
2382;23.812381238123812;0.08098196560180441;0.1948856186381592;False
2383;23.82238223822382;0.08098196560180441;0.1949856286391593;False
2384;23.832383238323832;0.08100745084701795;0.19506670559293104;False
2385;23.84238423842384;0.08102833651678196;0.195151199581873;False
2386;23.85238523852385;0.08104094702305788;0.19524184120878468;False
2387;23.862386238623863;0.08104969614595535;0.19533535146628078;False
2388;23.87238723872387;0.08106518109333323;0.195423857664293;False
2389;23.882388238823882;0.08108267365997698;0.19551087239733955;False
2390;23.89238923892389;0.08108397140489507;0.1956099183006581;False
2391;23.9023902390239;0.08108590721482486;0.19570849018401332;False
2392;23.912391239123913;0.08109977778432735;0.19579819570705864;False
2393;23.92239223922392;0.08110235392463765;0.19589629188750285;False
2394;23.932393239323932;0.08116359979979909;0.19595080218711658;False
2395;23.94239423942394;0.08117951940137626;0.19603898547952542;False
2396;23.952395239523952;0.08118089503211191;0.1961379735212911;False
2397;23.962396239623963;0.08118089503211191;0.19623798352229121;False
2398;23.97239723972397;0.08118557938362526;0.19633451350778847;False
2399;23.982398239823983;0.08119328492241988;0.1964287990463125;False
2400;23.99239923992399;0.08119787347111976;0.19652540020394002;False
2401;24.002400240024002;0.08120013087405409;0.19662373317511322;False
2402;24.012401240124014;0.08120625541686234;0.1967191932391883;False
2403;24.02240224022402;0.08121273712657798;0.19681438796314715;False
2404;24.032403240324033;0.08124011064484848;0.19689406211452604;False
2405;24.04240424042404;0.08125531404606542;0.19698277747382817;False
2406;24.052405240524052;0.0812571568031414;0.1970814184863623;False
2407;24.062406240624064;0.08127235107121615;0.19717014063069674;False
2408;24.072407240724072;0.08130182863929072;0.19724825167864157;False
2409;24.082408240824083;0.08131189624879741;0.1973407824294061;False
2410;24.09240924092409;0.08132416179463063;0.19743168032822328;False
2411;24.102410241024103;0.08132861832145225;0.19752837956520752;False
2412;24.112411241124114;0.08136594886739028;0.19760065661785325;False
2413;24.122412241224122;0.08137500099681497;0.19769394177110405;False
2414;24.132413241324134;0.08138212182500414;0.19778866169248038;False
2415;24.14241424142414;0.08139576765110895;0.19787853417791226;False
2416;24.152415241524153;0.08140463449861057;0.19797195697752942;False
2417;24.162416241624165;0.08140570800910038;0.19807116946511996;False
2418;24.172417241724172;0.08141018948601847;0.19816785016662022;False
2419;24.182418241824184;0.08141022402644658;0.1982678345074569;False
2420;24.192419241924192;0.08142524643353523;0.1983566843277128;False
2421;24.202420242024203;0.08145619382045569;0.19843370344385974;False
2422;24.21242124212421;0.08147981942349992;0.19851616193007207;False
2423;24.222422242224223;0.08148444289037533;0.19861273714690675;False
2424;24.232423242324234;0.08149356881283894;0.19870596747913938;False
2425;24.242424242424242;0.08149631986063957;0.1988039337204071;False
2426;24.252425242524254;0.08150943336626254;0.19889420166794808;False
2427;24.26242624262426;0.08151101048151545;0.19899304002640297;False
2428;24.272427242724273;0.08151605433295352;0.19908930293858013;False
2429;24.282428242824285;0.08152333682713853;0.19918390275791667;False
2430;24.292429242924293;0.08156032079048303;0.1992564372875675;False
2431;24.302430243024304;0.08157876318744804;0.1993427463894859;False
2432;24.312431243124312;0.08157951857295782;0.19944219521285508;False
2433;24.322432243224323;0.08159489727743581;0.19953078033896177;False
2434;24.332433243324335;0.08160458486815803;0.19962359340655447;False
2435;24.342434243424343;0.08162862820060204;0.19970574156063586;False
2436;24.352435243524354;0.08162876017447897;0.19980565351793955;False
2437;24.362436243624362;0.08164091604450094;0.19989663289516896;False
2438;24.372437243724374;0.08165477468564358;0.1999863472798202;False
2439;24.382438243824385;0.0816594106975086;0.20008291317695331;False
2440;24.392439243924393;0.08167455891128805;0.20017166953512952;False
2441;24.402440244024405;0.08169120976872796;0.20025930957587768;False
2442;24.412441244124413;0.08170475341052069;0.20034925797426978;False
2443;24.422442244224424;0.08172382294392483;0.20043510117508656;False
2444;24.432443244324435;0.08173173299764773;0.20052923477900042;False
2445;24.44244424442444;0.08174695880068193;0.20061793349594098;False
2446;24.45244524452445;0.0817489805327736;0.20071644154752472;False
2447;24.462446244624463;0.0817489805327736;0.20081645154852482;False
2448;24.47244724472447;0.08178106112024612;0.2008926288073778;False
2449;24.482448244824482;0.08178400955716457;0.20099044840781632;False
2450;24.49244924492449;0.08180821008772438;0.2010724797790563;False
2451;24.5024502450245;0.08180821008772438;0.20117248978005642;False
2452;24.51245124512451;0.08181063374352768;0.20127069924159122;False
2453;24.52245224522452;0.08181065079256668;0.20137069657682108;False
2454;24.532453245324533;0.08181707989663597;0.2014659303816355;False
2455;24.54245424542454;0.08185939103135453;0.20153450734343192;False
2456;24.552455245524552;0.08185939103135453;0.20163451734443202;False
2457;24.56245624562456;0.0818629874929861;0.20173185552582218;False
2458;24.57245724572457;0.08187100373325543;0.20182591024350674;False
2459;24.582458245824583;0.0818862777509365;0.20191457314167538;False
2460;24.59245924592459;0.08189540422587518;0.202007803063473;False
2461;24.602460246024602;0.08191889769746775;0.20209035971044437;False
2462;24.61246124612461;0.08192376775106473;0.20218675173743703;False
2463;24.62246224622462;0.08195262886494298;0.2022653207506208;False
2464;24.632463246324633;0.08197691460000683;0.2023472888232389;False
2465;24.64246424642464;0.08197725985780552;0.20244704233142705;False
2466;24.652465246524653;0.081978206706699;0.20254634891620854;False
2467;24.66246624662466;0.08198764503295675;0.20263934716294466;False
2468;24.672467246724672;0.08204089093014795;0.20269980066457458;False
2469;24.682468246824683;0.08204089093014795;0.20279981066557468;False
2470;24.69246924692469;0.08209467492235656;0.20285986441517978;False
2471;24.702470247024703;0.08211653377123451;0.20294363542712182;False
2472;24.71247124712471;0.08211744670039187;0.20304296721095322;False
2473;24.722472247224722;0.08212599084896707;0.20313662974434432;False
2474;24.732473247324734;0.08212969105477216;0.2032338908539496;False
2475;24.74247424742474;0.08213287889734286;0.203331532599379;False
2476;24.752475247524753;0.0821418836277249;0.20342485296548748;False
2477;24.76247624762476;0.08214449256503187;0.2035229247809675;False
2478;24.772477247724773;0.08217204414275207;0.20360246665157206;False
2479;24.782478247824784;0.08217204414275207;0.20370247665257218;False
2480;24.792479247924792;0.08218144814527978;0.2037955003984862;False
2481;24.802480248024803;0.08218559226340914;0.20389243172460578;False
2482;24.81248124812481;0.08218569620119874;0.20399236450998315;False
2483;24.822482248224823;0.08221313513785797;0.20407199006189075;False
2484;24.832483248324834;0.08222373847205172;0.20416412282155427;False
2485;24.842484248424842;0.08223155221695072;0.20425832797351473;False
2486;24.852485248524854;0.08224091185355446;0.20435138467897562;False
2487;24.86248624862486;0.08224091185355446;0.20445139467997572;False
2488;24.872487248724873;0.08224467356509191;0.20454861009683112;False
2489;24.88248824882488;0.08226878628380035;0.2046307067036972;False
2490;24.892489248924893;0.08229043299924588;0.20471463531005368;False
2491;24.902490249024904;0.08229043299924588;0.20481464531105376;False
2492;24.912491249124912;0.08229482368669823;0.20491139346025672;False
2493;24.922492249224923;0.08230354177724326;0.20500492677175874;False
2494;24.93249324932493;0.08231248118176623;0.20509829566859805;False
2495;24.942494249424943;0.08232395898234254;0.20518977878517666;False
2496;24.952495249524954;0.08232775199183555;0.20528697095070894;False
2497;24.962496249624962;0.08234029448678801;0.2053776631033891;False
2498;24.972497249724974;0.08234973376622094;0.20547066064200917;False
2499;24.98249824982498;0.08235566507722437;0.20556626425843605;False
2500;24.992499249924993;0.08235566507722437;0.20566627425943612;False
2501;25.002500250025;0.08237048969553748;0.20575527101742785;False
2502;25.012501250125013;0.0823912282387105;0.20583987430705233;False
2503;25.02250225022502;0.08243883356759786;0.20590451819983588;False
2504;25.032503250325032;0.08245464743216502;0.20599278004451244;False
2505;25.04250425042504;0.08247688471202809;0.20607626991920608;False
2506;25.052505250525055;0.08248428850924922;0.20617077962223843;False
2507;25.06250625062506;0.0824853287295631;0.20627001684117713;False
2508;25.072507250725074;0.08248860227044316;0.2063675949211356;False
2509;25.082508250825082;0.08249885761970492;0.20645998619960468;False
2510;25.092509250925094;0.08251277278620824;0.20654965859143565;False
2511;25.1025102510251;0.08251277278620824;0.20664966859243572;False
2512;25.112511251125113;0.08254360856309977;0.2067267706239296;False
2513;25.12251225122512;0.08255047349199267;0.2068216806534811;False
2514;25.132513251325133;0.08255971874220457;0.20691482233685538;False
2515;25.14251425142514;0.08257079355871162;0.20700660483122496;False
2516;25.152515251525152;0.08258610058750343;0.20709524320536363;False
2517;25.16251625162516;0.08258987823300142;0.2071924467848431;False
2518;25.172517251725175;0.08260173428114112;0.20728364890043777;False
2519;25.18251825182518;0.08260941111456534;0.2073779557642474;False
2520;25.192519251925194;0.08262171680107006;0.2074688238424675;False
2521;25.202520252025202;0.08262821021246214;0.20756400987322404;False
2522;25.212521252125214;0.08265576348223921;0.20764355048679572;False
2523;25.22252225222522;0.08266384974513628;0.20773755318450918;False
2524;25.232523252325233;0.08267071568450889;0.20783246246337306;False
2525;25.24252425242524;0.0826828814970003;0.20792343445431902;False
2526;25.252525252525253;0.08268771771785868;0.20801985161573094;False
2527;25.26252625262526;0.08269116862247754;0.20811729793176026;False
2528;25.272527252725276;0.08269169354603645;0.20821691796584232;False
2529;25.28252825282528;0.08270738446814307;0.20830527114475528;False
2530;25.292529252925295;0.0827196990002125;0.20839613265158505;False
2531;25.302530253025303;0.08272022960221613;0.20849574846713742;False
2532;25.312531253125314;0.082727389771358;0.20859043916202963;False
2533;25.322532253225322;0.08272878183216321;0.20868941499785887;False
2534;25.332533253325334;0.08273465133469475;0.20878506453194157;False
2535;25.34253425342534;0.08275245708125441;0.20887184660290897;False
2536;25.352535253525353;0.08276980025702298;0.20895897231878;False
2537;25.36253625362536;0.08276980025702298;0.20905898231978007;False
2538;25.372537253725376;0.08277194148230792;0.20915740159959595;False
2539;25.38253825382538;0.08277646790149652;0.20925404891338015;False
2540;25.392539253925396;0.08278116614679146;0.20935056857715517;False
2541;25.402540254025403;0.08280441724149945;0.20943330528647103;False
2542;25.412541254125415;0.08282935030975704;0.20951479245377214;False
2543;25.422542254225423;0.08284732346472898;0.20960145015664539;False
2544;25.432543254325434;0.08285251302479388;0.20969760482154887;False
2545;25.442544254425442;0.08285430921960331;0.20979628042529777;False
2546;25.452545254525454;0.08285765225659975;0.20989380687643172;False
2547;25.46254625462546;0.08285765225659975;0.2099938168774318;False
2548;25.472547254725477;0.08286063402570608;0.2100916117153114;False
2549;25.48254825482548;0.08286368986220141;0.2101893515283575;False
2550;25.492549254925496;0.0828801170052402;0.2102771577670483;False
2551;25.502550255025504;0.08289695113394731;0.21036466165515091;False
2552;25.512551255125516;0.08293423314367471;0.21043697476545908;False
2553;25.522552255225524;0.0829483406478921;0.21052650426916025;False
2554;25.532553255325535;0.08297315087488075;0.2106080826955223;False
2555;25.542554255425543;0.08298748612639784;0.21069744300523124;False
2556;25.552555255525554;0.08298748612639784;0.21079745300623137;False
2557;25.562556255625562;0.0830132723668792;0.21087830634992696;False
2558;25.57255725572557;0.08302013213504691;0.2109732202133931;False
2559;25.58255825582558;0.08302630480614931;0.21106864452284785;False
2560;25.59255925592559;0.08304178728841718;0.21115715255219594;False
2561;25.6025602560256;0.08305163766614435;0.21124984468494867;False
2562;25.61256125612561;0.08306919593807077;0.21133681060538972;False
2563;25.622562256225624;0.08310165222855505;0.211412708753612;False
2564;25.63256325632563;0.08311573805539874;0.2115022543614839;False
2565;25.642564256425644;0.08311792656034854;0.21160063851712815;False
2566;25.65256525652565;0.08315920755770173;0.2116699807703403;False
2567;25.662566256625663;0.0831779464226721;0.21175606962549634;False
2568;25.67256725672567;0.08319470232290527;0.21184363162971198;False
2569;25.682568256825682;0.08320280066518863;0.21193762535362168;False
2570;25.69256925692569;0.08323526344540161;0.21201351868060953;False
2571;25.7025702570257;0.08323702771186227;0.21211221800400215;False
2572;25.71257125712571;0.08323891084165995;0.21221082902354851;False
2573;25.722572257225725;0.08325299963449621;0.21230037242797778;False
2574;25.73257325732573;0.08325923506246495;0.2123957501152123;False
2575;25.742574257425744;0.08327500192773027;0.2124840468757782;False
2576;25.752575257525752;0.08327500192773027;0.21258405687677828;False
2577;25.762576257625764;0.08328365132839202;0.21267764121815244;False
2578;25.77257725772577;0.0833100476260788;0.21275804134894838;False
2579;25.782578257825783;0.08335848837447891;0.21282206460665637;False
2580;25.79257925792579;0.08336030403518432;0.21292072574914644;False
2581;25.802580258025802;0.08338243475472333;0.21300429478774974;False
2582;25.81258125812581;0.08341321964957688;0.2130814346196265;False
2583;25.82258225822582;0.08346598215891753;0.21314224723120134;False
2584;25.83258325832583;0.0834876987274976;0.2132261239435036;False
2585;25.842584258425845;0.08352134931150691;0.21330113484832192;False
2586;25.85258525852585;0.08353776076670351;0.21338895274154668;False
2587;25.862586258625864;0.08355874907327321;0.21347337048136988;False
2588;25.872587258725872;0.08356913636697948;0.21356566373800795;False
2589;25.882588258825884;0.08357793489583099;0.2136591372917073;False
2590;25.89258925892589;0.08357793489583099;0.21375914729270737;False
2591;25.902590259025903;0.08358348353439295;0.2138550351973703;False
2592;25.91259125912591;0.08361488472828027;0.21393171717927878;False
2593;25.922592259225922;0.08361960000298085;0.21402822419186923;False
2594;25.93259325932593;0.08362730756269955;0.2141225082290441;False
2595;25.942594259425945;0.08363310887208825;0.21421820842396927;False
2596;25.95259525952595;0.08364683388830695;0.21430802207888355;False
2597;25.962596259625965;0.08365325048568867;0.21440326517494493;False
2598;25.972597259725973;0.08367027385480369;0.21449062847591366;False
2599;25.982598259825984;0.08369368730581458;0.2145732445703591;False
2600;25.992599259925992;0.08371634334207546;0.2146564233499626;False
2601;26.002600260026004;0.0837167254259406;0.21475614949998137;False
2602;26.01260126012601;0.08375146597199154;0.2148303506694944;False
2603;26.022602260226023;0.08375633690444145;0.21492674204358522;False
2604;26.03260326032603;0.0837628088396309;0.21502194402906202;False
2605;26.042604260426046;0.08380308627177964;0.21509203183317058;False
2606;26.05260526052605;0.08382641680339956;0.21517470952862203;False
2607;26.062606260626065;0.08384167679461639;0.2152633828470832;False
2608;26.072607260726073;0.08386688878890242;0.21534466279959685;False
2609;26.082608260826085;0.08387320240648986;0.215439982399584;False
2610;26.092609260926093;0.08388676696476684;0.2155299152590719;False
2611;26.102610261026104;0.08389166733937713;0.2156262847605141;False
2612;26.112611261126112;0.08389342645636166;0.21572498790946432;False
2613;26.122612261226124;0.08390385784399616;0.21581724840862185;False
2614;26.13261326132613;0.0839089502742516;0.2159134752314839;False
2615;26.142614261426147;0.0839162388389409;0.2160080705410289;False
2616;26.15261526152615;0.08393305238276291;0.21609558972168996;False
2617;26.162616261626166;0.08394330060820075;0.21618798629246425;False
2618;26.172617261726174;0.08395858028541815;0.21627664498615035;False
2619;26.182618261826185;0.08396926804198404;0.21636871502823965;False
2620;26.192619261926193;0.08397668053638115;0.2164632182701199;False
2621;26.202620262026205;0.08398297516943812;0.2165585519737584;False
2622;26.212621262126213;0.08399555732276585;0.2166492146641404;False
2623;26.222622262226224;0.08400209935549553;0.21674436457399357;False
2624;26.232623262326232;0.0840421355085999;0.21681463162485853;False
2625;26.242624262426244;0.08407898530511866;0.21688726582735252;False
2626;26.25262526252625;0.08408896351622205;0.21697986299239624;False
2627;26.262626262626267;0.08408896351622205;0.21707987299339637;False
2628;26.27262726272627;0.08410524849829944;0.217167784843792;False
2629;26.282628262826286;0.08410900753223695;0.21726500224984258;False
2630;26.292629262926294;0.084117788495688;0.21735848885291822;False
2631;26.302630263026305;0.0841219838460514;0.2174553821184934;False
2632;26.312631263126313;0.0841533837319739;0.21753206507209197;False
2633;26.32263226322632;0.08417028133447291;0.21761952180536873;False
2634;26.332633263326333;0.08418741990228304;0.21770679952496222;False
2635;26.34263426342634;0.08424573850485485;0.21776348450210897;False
2636;26.352635263526352;0.08424625105031998;0.21786311373190534;False
2637;26.36263626362636;0.08428260141362953;0.21793611896447795;False
2638;26.37263726372637;0.08429432094517417;0.2180274224985648;False
2639;26.38263826382638;0.08429658087700552;0.21812575359101455;False
2640;26.392639263926394;0.08433117653108267;0.2182000624011079;False
2641;26.4026402640264;0.08433117653108267;0.21830007240210797;False
2642;26.412641264126414;0.08435253400523546;0.21838421588648543;False
2643;26.422642264226422;0.08436134225171668;0.21847768222093528;False
2644;26.432643264326433;0.08437082733008013;0.21857064573542467;False
2645;26.44264426442644;0.08437462226724157;0.21866783646888763;False
2646;26.452645264526453;0.08442862091206162;0.21872773075257448;False
2647;26.46264626462646;0.08442999740805497;0.2188267181515382;False
2648;26.472647264726472;0.08443654831835525;0.21892186146622378;False
2649;26.48264826482648;0.08443654831835525;0.21902187146722385;False
2650;26.49264926492649;0.08445953318482628;0.21910480595810872;False
2651;26.5026502650265;0.08446985803029947;0.21919714560768264;False
2652;26.512651265126514;0.08451275864447773;0.219265284643834;False
2653;26.52265226522652;0.08456991550681844;0.21932283268046782;False
2654;26.532653265326534;0.08457957720414935;0.21941566498432047;False
2655;26.542654265426542;0.08459722282914835;0.2195025660099632;False
2656;26.552655265526553;0.08460103779797543;0.21959974186185577;False
2657;26.56265626562656;0.08460776359854942;0.21969475525015508;False
2658;26.572657265726573;0.08462655388758868;0.21978080590225219;False
2659;26.58265826582658;0.08463510235081875;0.21987446523027623;False
2660;26.592659265926592;0.0846399400779301;0.21997088127268935;False
2661;26.6026602660266;0.0846399400779301;0.22007089127368942;False
2662;26.612661266126615;0.08464015720559329;0.22017073997004966;False
2663;26.62266226622662;0.08464789543164572;0.2202650012251347;False
2664;26.632663266326634;0.08465761525227396;0.22035779034905623;False
2665;26.642664266426642;0.08466445777514484;0.22045271702409297;False
2666;26.652665266526654;0.08467771648414488;0.22054287709971152;False
2667;26.662666266626662;0.08471760880995621;0.22061325100020296;False
2668;26.672667266726673;0.08473099856230308;0.220703313723418;False
2669;26.68266826682668;0.08475860590591806;0.22078281416541118;False
2670;26.692669266926693;0.08475877118203697;0.22088270138240282;False
2671;26.7026702670267;0.0847785172278285;0.22096804200061249;False
2672;26.712671267126716;0.08479415930580746;0.22105643146594017;False
2673;26.72267226722672;0.08481205834955431;0.2211431442262128;False
2674;26.732673267326735;0.084834306914489;0.22122662571720086;False
2675;26.742674267426743;0.08484159712390338;0.2213212198048758;False
2676;26.752675267526755;0.08484159712390338;0.22142122980587592;False
2677;26.762676267626762;0.08486016959721641;0.22150744227377644;False
2678;26.772677267726774;0.08486490424788203;0.22160393489191796;False
2679;26.782678267826782;0.08486936267078506;0.22170063272029894;False
2680;26.792679267926793;0.0848859819512083;0.22178829621968535;False
2681;26.8026802680268;0.0848859819512083;0.22188830622068542;False
2682;26.812681268126816;0.08489069460242066;0.2219848151822713;False
2683;26.82268226822682;0.08492567418463019;0.2220588387712729;False
2684;26.832683268326836;0.08492639217374427;0.2221583153765104;False
2685;26.842684268426844;0.08492639217374427;0.22225832537751047;False
2686;26.852685268526855;0.08492783441343826;0.22235726393532798;False
2687;26.862686268626863;0.08494343849490171;0.22244568162835426;False
2688;26.872687268726875;0.08494628961343918;0.2225435735268417;False
2689;26.882688268826882;0.0849493384821354;0.22264131851628177;False
2690;26.892689268926894;0.08495262949016275;0.2227388836198564;False
2691;26.902690269026902;0.08496881580300461;0.22282686877185381;False
2692;26.912691269126913;0.08498509733337464;0.22291478318653085;False
2693;26.92269226922692;0.08498862276941299;0.2230121741329974;False
2694;26.932693269326936;0.08499826258695962;0.22310502269139204;False
2695;26.94269426942694;0.08501211417765339;0.22319474231383793;False
2696;26.952695269526956;0.08502316559895463;0.22328654218855976;False
2697;26.962696269626964;0.08502813525181309;0.22338286022303216;False
2698;26.972697269726975;0.08503396729248906;0.2234785375876134;False
2699;26.982698269826983;0.08503974469408007;0.2235742555436964;False
2700;26.992699269926995;0.08504954930777821;0.22366698167465143;False
2701;27.002700270027002;0.08505864647791778;0.22376023336705161;False
2702;27.012701270127014;0.08506126791668622;0.2238582958951672;False
2703;27.022702270227022;0.08506126791668622;0.22395830589616728;False
2704;27.032703270327037;0.08506202506084948;0.22405775341302878;False
2705;27.04270427042704;0.08506770146163618;0.22415354640284132;False
2706;27.052705270527056;0.08507038178130222;0.2242515651882028;False
2707;27.062706270627064;0.08507426335820649;0.22434869155680173;False
2708;27.07270727072707;0.08508017181157669;0.2244443121542168;False
2709;27.082708270827084;0.08510324570275937;0.22452718050843884;False
2710;27.09270927092709;0.08511059907162982;0.2246217276748087;False
2711;27.102710271027103;0.0851491961035664;0.22469306385209603;False
2712;27.11271127112711;0.08515774900737333;0.22478671988120533;False
2713;27.122712271227122;0.08516377435318864;0.22488225363895442;False
2714;27.13271327132713;0.08519946650485681;0.22495574785846784;False
2715;27.142714271427142;0.08520167033793803;0.22505412062680802;False
2716;27.15271527152715;0.0852088783893959;0.22514877574981762;False
2717;27.16271627162716;0.08522989630635767;0.2252331714920125;False
2718;27.17271727172717;0.08526080987774576;0.2253102157297961;False
2719;27.182718271827184;0.08528579335408563;0.22539166544881703;False
2720;27.19271927192719;0.08530143799186778;0.225480053012461;False
2721;27.202720272027204;0.08530485957250625;0.22557752111334278;False
2722;27.21272127212721;0.08532829613058589;0.22566012004149366;False
2723;27.222722272227223;0.08533109806832435;0.22575804847650968;False
